Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,positive,negative,neutral,compound,tb_Pol,length,numb_pos,numb_neg,index,gamestop_unscaled,gamestop_monthly,isPartial_x,scale_x,gamestop,gme_unscaled,gme_monthly,isPartial_y,scale_y,gme,Suma
2021-01-04,19.0,19.100000381469727,17.149999618530273,17.25,10022500,0.0,0.0,0.101006,0.07800939999999999,0.8209780000000001,0.05885359999999999,0.047002499999999996,1484,1060,424,125,4,9.0,,0.09,0.36,0,1.0,,0.01,0.0,4
2021-01-05,17.350000381469727,18.079999923706055,17.229999542236328,17.3700008392334,4961500,0.0,0.0,0.10356199999999999,0.0824336,0.81399,0.06178580000000001,0.0413824,1144,805,339,126,4,9.0,,0.09,0.36,0,1.0,,0.01,0.0,4
2021-01-06,17.34000015258789,18.979999542236328,17.329999923706055,18.360000610351562,6056200,0.0,0.0,0.101017,0.0712768,0.8277190000000001,0.07212489999999999,0.0396236,1062,784,278,127,4,9.0,,0.09,0.36,0,1.0,,0.01,0.0,4
2021-01-07,18.469999313354492,19.450000762939453,18.020000457763672,18.079999923706055,6129300,0.0,0.0,0.0994553,0.07386439999999998,0.826676,0.0645694,0.019275,929,678,251,128,5,9.0,,0.09,0.45,0,1.0,,0.01,0.0,5
2021-01-08,18.18000030517578,18.299999237060547,17.079999923706055,17.690000534057617,6482000,0.0,0.0,0.104859,0.07055039999999999,0.8245899999999999,0.09006389999999999,0.0413684,983,741,242,129,5,9.0,,0.09,0.45,0,1.0,,0.01,0.0,5
2021-01-11,19.40999984741211,20.649999618530273,19.010000228881836,19.940000534057617,14908000,0.0,0.0,0.096249,0.06997489999999999,0.8337700000000001,0.0854215,0.0267005,2269,1717,552,132,3,9.0,,0.09,0.27,0,3.0,,0.03,0.0,3
2021-01-12,19.959999084472656,20.399999618530273,19.31999969482422,19.950000762939453,7060700,0.0,0.0,0.0965132,0.0736,0.829886,0.09410139999999999,0.0427523,1095,805,290,133,3,9.0,,0.09,0.27,0,3.0,,0.03,0.0,3
2021-01-13,20.420000076293945,38.650001525878906,20.030000686645508,31.399999618530273,144501700,0.0,0.0,0.111125,0.0700625,0.818809,0.102558,0.031031700000000002,11049,8453,2596,134,4,9.0,,0.09,0.36,2,3.0,,0.03,0.06,6
2021-01-14,38.09000015258789,43.060001373291016,33.04999923706055,39.90999984741211,93717400,0.0,0.0,0.101521,0.0638902,0.8345870000000001,0.0896534,0.0375476,14922,11472,3450,135,4,9.0,,0.09,0.36,2,3.0,,0.03,0.06,6
2021-01-15,38.4900016784668,40.75,34.0099983215332,35.5,46866400,0.0,0.0,0.10095900000000001,0.0662174,0.832823,0.0835936,0.0315752,15085,11385,3700,136,4,9.0,,0.09,0.36,2,3.0,,0.03,0.06,6
2021-01-19,41.54999923706055,45.52000045776367,36.63999938964844,39.36000061035156,74721900,0.0,0.0,0.102235,0.0648962,0.832866,0.100267,0.043923500000000004,9616,7145,2471,140,3,11.0,,0.11,0.33,3,6.0,,0.06,0.18,6
2021-01-20,37.369998931884766,41.189998626708984,36.060001373291016,39.119998931884766,33471800,0.0,0.0,0.106772,0.0682675,0.8249569999999999,0.11142300000000001,0.051482299999999995,7541,5509,2032,141,3,11.0,,0.11,0.33,3,6.0,,0.06,0.18,6
2021-01-21,39.22999954223633,44.75,37.0,43.029998779296875,56216900,0.0,0.0,0.10529300000000001,0.06553819999999999,0.8291620000000001,0.11853399999999999,0.057439699999999996,9478,7029,2449,142,8,11.0,,0.11,0.88,3,6.0,,0.06,0.18,11
2021-01-22,42.59000015258789,76.76000213623047,42.31999969482422,65.01000213623047,197157900,0.0,0.0,0.104098,0.0698162,0.8260860000000001,0.10008500000000001,0.0456683,18279,13448,4831,143,7,11.0,,0.11,0.77,6,6.0,,0.06,0.36,13
2021-01-25,96.7300033569336,159.17999267578125,61.130001068115234,76.79000091552734,177874000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,146,11,100.0,,1.0,11.0,16,100.0,,1.0,16.0,27
2021-01-26,88.55999755859375,150.0,80.19999694824219,147.97999572753906,178588000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,147,16,100.0,,1.0,16.0,24,100.0,,1.0,24.0,40
2021-01-27,354.8299865722656,380.0,249.0,347.510009765625,93396700,0.0,0.0,0.08527749999999999,0.0781671,0.8365520000000001,0.036947100000000004,0.0203307,54154,38117,16037,148,52,100.0,,1.0,52.0,54,100.0,,1.0,54.0,106
2021-01-28,265.0,483.0,112.25,193.60000610351562,58815800,0.0,0.0,0.0836589,0.0747712,0.841568,0.0340307,0.033456,97436,66798,30638,149,100,100.0,,1.0,100.0,100,100.0,,1.0,100.0,200
2021-01-29,379.7099914550781,413.9800109863281,250.0,325.0,50566100,0.0,0.0,0.0960362,0.0660462,0.8379129999999999,0.09529739999999999,0.039354900000000005,73287,52695,20592,150,91,100.0,,1.0,91.0,96,100.0,,1.0,96.0,187
2021-02-01,316.55999755859375,322.0,212.0,225.0,37382200,0.0,0.0,0.0966334,0.0703396,0.833023,0.084786,0.0439349,55528,39504,16024,153,100,49.0,,0.49,49.0,95,84.0,,0.84,79.8,195
2021-02-02,140.75999450683594,158.0,74.22000122070312,90.0,78183100,0.0,0.0,0.0977365,0.0754199,0.8268399999999999,0.073077,0.049249699999999993,50226,34583,15643,154,97,49.0,,0.49,47.53,100,84.0,,0.84,84.0,197
2021-02-03,112.01000213623047,113.4000015258789,85.25,92.41000366210938,42698500,0.0,0.0,0.105323,0.070621,0.82406,0.106912,0.0499145,18883,13439,5444,155,73,49.0,,0.49,35.77,75,84.0,,0.84,63.0,148
2021-02-04,91.19000244140625,91.5,53.33000183105469,53.5,62427300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,156,55,49.0,,0.49,26.95,58,84.0,,0.84,48.72,113
2021-02-05,54.040000915527344,95.0,51.09000015258789,63.77000045776367,81345000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,157,47,49.0,,0.49,23.03,52,84.0,,0.84,43.68,99
2021-02-08,72.41000366210938,72.66000366210938,58.02000045776367,60.0,25687300,0.0,0.0,0.106491,0.0805331,0.812976,0.102649,0.052045100000000004,6166,4160,2006,160,26,16.0,,0.16,4.16,25,23.0,,0.23,5.75,51
2021-02-09,56.61000061035156,57.0,46.52000045776367,50.310001373291016,26843100,0.0,0.0,0.107021,0.0825675,0.810415,0.084747,0.0502522,6678,4394,2284,161,27,16.0,,0.16,4.32,25,23.0,,0.23,5.75,52
2021-02-10,50.77000045776367,62.83000183105469,46.54999923706055,51.20000076293945,36455000,0.0,0.0,0.103248,0.08203889999999998,0.81471,0.07816369999999999,0.042160699999999995,8978,6041,2937,162,24,16.0,,0.16,3.84,20,23.0,,0.23,4.6000000000000005,44
2021-02-11,50.0099983215332,55.31999969482422,48.220001220703125,51.099998474121094,13056700,0.0,0.0,0.111596,0.0829846,0.805422,0.08743830000000001,0.0558235,8448,5585,2863,163,22,16.0,,0.16,3.52,14,23.0,,0.23,3.22,36
2021-02-12,50.75,55.2400016784668,48.04999923706055,52.400001525878906,14573300,0.0,0.0,0.10265099999999999,0.08257560000000001,0.8147760000000001,0.0766839,0.0406785,4960,3308,1652,164,21,16.0,,0.16,3.36,12,23.0,,0.23,2.76,33
2021-02-16,52.65999984741211,53.5,49.040000915527344,49.5099983215332,8175000,0.0,0.0,0.10331900000000001,0.08138989999999999,0.815282,0.0711048,0.0452256,1744,1148,596,168,14,11.0,,0.11,1.54,9,10.0,,0.1,0.9,23
2021-02-17,49.77000045776367,51.189998626708984,44.560001373291016,45.939998626708984,9186800,0.0,0.0,0.103854,0.0847467,0.811395,0.06403099999999999,0.04478,1832,1214,618,169,14,11.0,,0.11,1.54,7,10.0,,0.1,0.7000000000000001,21
2021-02-18,48.4900016784668,48.869998931884766,40.650001525878906,40.689998626708984,23990600,0.0,0.0,0.0972848,0.0788432,0.8238719999999999,0.038336300000000004,0.0464145,7100,4782,2318,170,20,11.0,,0.11,2.2,10,10.0,,0.1,1.0,30
2021-02-19,41.279998779296875,43.88999938964844,38.5,40.59000015258789,14828200,0.0,0.0,0.100638,0.07618319999999999,0.823177,0.08973869999999999,0.04951180000000001,4655,3200,1455,171,18,11.0,,0.11,1.98,9,10.0,,0.1,0.9,27
2021-02-22,46.689998626708984,48.5099983215332,42.400001525878906,46.0,19476000,0.0,0.0,0.09945,0.06607619999999999,0.83447,0.0901026,0.0536398,6155,4550,1605,174,15,18.0,,0.18,2.7,10,38.0,,0.38,3.8,25
2021-02-23,44.970001220703125,46.22999954223633,40.0,44.970001220703125,7565200,0.0,0.0,0.103322,0.0708819,0.8257950000000001,0.09736239999999999,0.060275699999999995,5079,3684,1395,175,14,18.0,,0.18,2.52,11,38.0,,0.38,4.18,25
2021-02-24,44.70000076293945,91.70999908447266,44.70000076293945,91.70999908447266,83111700,0.0,0.0,0.098794,0.0699933,0.83121,0.11829100000000001,0.0501435,15881,11827,4054,176,31,18.0,,0.18,5.58,30,38.0,,0.38,11.4,61
2021-02-25,169.55999755859375,184.67999267578125,101.0,108.7300033569336,150308800,0.0,0.0,0.0960804,0.06643919999999999,0.8374809999999999,0.10026900000000001,0.0464196,33767,25053,8714,177,54,18.0,,0.18,9.72,76,38.0,,0.38,28.88,130
2021-02-26,117.45999908447266,142.89999389648438,86.0,101.73999786376953,91963000,0.0,0.0,0.0947843,0.065635,0.8395809999999999,0.0907715,0.0510036,20011,14717,5294,178,33,18.0,,0.18,5.94,45,38.0,,0.38,17.1,78
2021-03-01,104.54000091552734,133.99000549316406,99.97000122070312,120.4000015258789,49597300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,181,61,12.0,,0.12,7.3199999999999985,44,23.0,,0.23,10.12,105
2021-03-02,116.93000030517578,133.1999969482422,112.19999694824219,118.18000030517578,33640400,0.0,0.0,0.10698599999999998,0.0706604,0.8223530000000001,0.10871099999999999,0.065971,11697,8530,3167,182,57,12.0,,0.12,6.84,43,23.0,,0.23,9.89,100
2021-03-03,122.51000213623047,127.75,113.12000274658203,124.18000030517578,19173700,0.0,0.0,0.107492,0.07204930000000001,0.820459,0.1125,0.0652439,17692,12791,4901,183,51,12.0,,0.12,6.12,34,23.0,,0.23,7.82,85
2021-03-04,125.0,147.8699951171875,115.30000305175781,132.35000610351562,32473600,0.0,0.0,0.11048599999999999,0.0689549,0.8205600000000001,0.114702,0.0679939,9676,7130,2546,184,54,12.0,,0.12,6.48,34,23.0,,0.23,7.82,88
2021-03-05,128.1699981689453,151.52999877929688,127.5,137.74000549316406,30660200,0.0,0.0,0.104197,0.0551053,0.840651,0.151645,0.044637300000000005,152,119,33,185,56,12.0,,0.12,6.72,38,23.0,,0.23,8.74,94
2021-03-08,154.88999938964844,210.8699951171875,146.10000610351562,194.5,63424800,0.0,0.0,0.106993,0.0651283,0.827874,0.115272,0.0661472,8222,6225,1997,188,57,16.0,,0.16,9.12,48,40.0,,0.4,19.200000000000006,105
2021-03-09,217.7100067138672,249.85000610351562,208.50999450683594,246.89999389648438,38725800,0.0,0.0,0.10303599999999999,0.061867700000000005,0.835094,0.12484200000000001,0.0629803,12569,9535,3034,189,89,16.0,,0.16,14.24,70,40.0,,0.4,28.0,159
2021-03-10,269.42999267578125,348.5,172.0,265.0,71361900,0.0,0.0,0.101661,0.07158489999999999,0.826751,0.0844061,0.059034,19679,14169,5510,190,100,16.0,,0.16,16.0,100,40.0,,0.4,40.0,200
2021-03-11,241.63999938964844,281.5,232.60000610351562,260.0,28186000,0.0,0.0,0.09993919999999999,0.06772689999999999,0.832333,0.09830189999999998,0.0578125,10930,7963,2967,191,82,16.0,,0.16,13.12,72,40.0,,0.4,28.8,154
2021-03-12,275.0,295.5,262.2699890136719,264.5,25760700,0.0,0.0,0.102583,0.06275639999999999,0.834658,0.119429,0.06315660000000001,9444,7067,2377,192,70,16.0,,0.16,11.2,59,40.0,,0.4,23.6,129
2021-03-15,277.5199890136719,283.0,206.0,220.13999938964844,24100400,0.0,0.0,0.10154500000000001,0.0680847,0.830368,0.101631,0.06540499999999999,10407,7639,2768,195,60,14.0,,0.14,8.4,46,26.0,,0.26,11.96,106
2021-03-16,203.16000366210938,220.6999969482422,172.35000610351562,208.1699981689453,35241900,0.0,0.0,0.106025,0.0722965,0.821677,0.103145,0.0683399,9912,7085,2827,196,63,14.0,,0.14,8.82,43,26.0,,0.26,11.18,106
2021-03-17,217.83999633789062,231.47000122070312,204.0,209.80999755859375,16259300,0.0,0.0,0.10298,0.06578250000000001,0.8312309999999999,0.10618399999999999,0.0609928,4661,3429,1232,197,66,14.0,,0.14,9.24,38,26.0,,0.26,9.88,104
2021-03-18,214.0,218.8800048828125,195.64999389648438,201.75,11764900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,198,64,14.0,,0.14,8.96,35,26.0,,0.26,9.1,99
2021-03-19,195.72999572753906,227.0,182.66000366210938,200.27000427246094,24552100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,199,61,14.0,,0.14,8.540000000000001,38,26.0,,0.26,9.88,99
2021-03-22,205.25999450683594,210.36000061035156,186.1999969482422,194.49000549316406,10061500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,202,54,13.0,,0.13,7.0200000000000005,29,24.0,,0.24,6.96,83
2021-03-23,197.5,201.75,177.5500030517578,181.75,14429100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,203,62,13.0,,0.13,8.06,41,24.0,,0.24,9.84,103
2021-03-24,157.97999572753906,166.97000122070312,118.62000274658203,120.33999633789062,24177900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,204,57,13.0,,0.13,7.41,43,24.0,,0.24,10.32,100
2021-03-25,123.48999786376953,187.5,116.9000015258789,183.75,50962300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,205,59,13.0,,0.13,7.67,44,24.0,,0.24,10.56,103
2021-03-26,197.67999267578125,218.92999267578125,163.25999450683594,181.0,37371900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,206,63,13.0,,0.13,8.19,43,24.0,,0.24,10.32,106
2021-03-29,180.75,193.9199981689453,173.50999450683594,181.3000030517578,10042200,0.0,0.0,0.105551,0.0668691,0.827575,0.109366,0.0689573,4469,3295,1174,209,49,10.0,,0.1,4.9,29,15.0,,0.15,4.35,78
2021-03-30,187.5,204.3000030517578,182.0,194.4600067138672,17094900,0.0,0.0,0.109864,0.066259,0.8238709999999999,0.122405,0.0770597,5216,3899,1317,210,44,10.0,,0.1,4.4,30,15.0,,0.15,4.5,74
2021-03-31,197.5,199.4600067138672,187.11000061035156,189.82000732421875,8393800,0.0,0.0,0.109181,0.06478690000000001,0.826031,0.127581,0.0780346,3693,2753,940,211,51,10.0,,0.1,5.1000000000000005,26,15.0,,0.15,3.9,77
2021-04-01,193.36000061035156,196.97000122070312,183.60000610351562,191.4499969482422,9334300,0.0,0.0,0.106992,0.07074019999999999,0.822276,0.113264,0.07591469999999999,3495,2561,934,212,95,10.0,,0.1,9.5,90,15.0,,0.15,13.5,185
2021-04-05,171.0,195.0,164.80999755859375,186.9499969482422,14070500,0.0,0.0,0.117124,0.07072300000000001,0.8121520000000001,0.149672,0.07155539999999999,4350,3256,1094,216,86,9.0,,0.09,7.739999999999998,88,12.0,,0.12,10.56,174
2021-04-06,185.2100067138672,192.0,183.55999755859375,184.5,6218300,0.0,0.0,0.110671,0.06545930000000001,0.8238690000000001,0.134981,0.0686036,2763,2070,693,217,95,9.0,,0.09,8.549999999999999,77,12.0,,0.12,9.24,172
2021-04-07,183.22000122070312,184.5,176.11000061035156,177.97000122070312,4768300,0.0,0.0,0.108627,0.0678883,0.823486,0.12213900000000001,0.0629224,2730,2002,728,218,76,9.0,,0.09,6.84,64,12.0,,0.12,7.68,140
2021-04-08,185.8800048828125,185.8800048828125,164.3000030517578,170.25999450683594,10047400,0.0,0.0,0.10931199999999999,0.0669029,0.823786,0.126966,0.0704381,3666,2704,962,219,82,9.0,,0.09,7.38,83,12.0,,0.12,9.96,165
2021-04-09,169.6999969482422,171.5800018310547,153.0,158.36000061035156,9442000,0.0,0.0,0.108176,0.0762633,0.815557,0.111303,0.0684947,3259,2305,954,220,79,9.0,,0.09,7.1099999999999985,67,12.0,,0.12,8.04,146
2021-04-12,158.11000061035156,163.89999389648438,135.00999450683594,141.08999633789062,16683600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,223,71,9.0,,0.09,6.39,72,12.0,,0.12,8.64,143
2021-04-13,141.8800048828125,145.3800048828125,132.0,140.99000549316406,6806900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,224,74,9.0,,0.09,6.66,74,12.0,,0.12,8.879999999999997,148
2021-04-14,143.57000732421875,174.08999633789062,143.0,166.52999877929688,21138100,0.0,0.0,0.112702,0.0745258,0.812764,0.10653699999999999,0.066332,4222,3108,1114,225,100,9.0,,0.09,9.0,91,12.0,,0.12,10.92,191
2021-04-15,163.0,166.25,152.8000030517578,156.44000244140625,7856800,0.0,0.0,0.110403,0.0721932,0.817399,0.113534,0.06833910000000001,3184,2311,873,226,83,9.0,,0.09,7.47,78,12.0,,0.12,9.36,161
2021-04-16,156.0,160.1999969482422,151.25,154.69000244140625,5139700,0.0,0.0,0.103551,0.08421000000000001,0.812236,0.0645535,0.0482408,4780,3212,1568,227,85,9.0,,0.09,7.649999999999999,73,12.0,,0.12,8.76,158
2021-04-19,171.8000030517578,175.1999969482422,162.3300018310547,164.3699951171875,10520200,0.0,0.0,0.09555060000000001,0.0752086,0.829235,0.055665599999999996,0.053261300000000004,3240,2347,893,230,79,8.0,,0.08,6.32,80,10.0,,0.1,8.0,159
2021-04-20,164.13999938964844,164.88999938964844,153.36000061035156,158.52999877929688,4658600,0.0,0.0,0.107655,0.0767137,0.815643,0.08648710000000001,0.048542199999999994,1062,750,312,231,88,8.0,,0.08,7.04,64,10.0,,0.1,6.4,152
2021-04-21,158.39999389648438,162.97999572753906,155.9199981689453,158.50999450683594,3812800,0.0,0.0,0.101578,0.07611910000000001,0.822304,0.0992787,0.0537966,1016,740,276,232,78,8.0,,0.08,6.24,56,10.0,,0.1,5.6000000000000005,134
2021-04-22,159.10000610351562,159.10000610351562,146.86000061035156,151.1699981689453,4345800,0.0,0.0,0.106628,0.0776066,0.815772,0.100998,0.0418216,971,687,284,233,68,8.0,,0.08,5.44,48,10.0,,0.1,4.800000000000002,116
2021-04-23,149.0,153.66000366210938,144.6999969482422,151.17999267578125,4029100,0.0,0.0,0.107217,0.076683,0.816104,0.0880373,0.057084,1120,796,324,234,72,8.0,,0.08,5.76,48,10.0,,0.1,4.800000000000002,120
2021-04-26,150.97999572753906,174.67999267578125,148.75999450683594,168.92999267578125,10532100,0.0,0.0,0.11095,0.0733173,0.8157399999999999,0.093144,0.0530212,2562,1876,686,237,72,7.0,,0.07,5.040000000000001,68,10.0,,0.1,6.800000000000002,140
2021-04-27,183.5500030517578,188.0,173.1699981689453,177.77000427246094,8932700,0.0,0.0,0.108129,0.0659687,0.8259190000000001,0.128276,0.059764,2237,1689,548,238,73,7.0,,0.07,5.11,100,10.0,,0.1,10.0,173
2021-04-28,172.10000610351562,181.97999572753906,166.02999877929688,178.5800018310547,5788900,0.0,0.0,0.109525,0.0768812,0.813601,0.12545699999999999,0.057562800000000004,1178,848,330,239,77,7.0,,0.07,5.3900000000000015,65,10.0,,0.1,6.5,142
2021-04-29,176.55999755859375,180.86000061035156,170.75,176.19000244140625,3760300,0.0,0.0,0.11643900000000001,0.0696206,0.813949,0.129875,0.0485673,1107,816,291,240,72,7.0,,0.07,5.040000000000001,53,10.0,,0.1,5.300000000000002,125
2021-04-30,175.0,183.8000030517578,172.6999969482422,173.58999633789062,4417200,0.0,0.0,0.108769,0.0687545,0.8224899999999999,0.11684800000000001,0.0625759,953,709,244,241,75,7.0,,0.07,5.250000000000001,45,10.0,,0.1,4.5,120
2021-05-03,177.49000549316406,177.49000549316406,159.61000061035156,162.1999969482422,5261000,0.0,0.0,0.113204,0.07621030000000001,0.8105720000000001,0.09793099999999999,0.0599663,794,581,213,244,88,7.0,,0.07,6.16,89,7.0,,0.07,6.23,177
2021-05-04,159.0,161.49000549316406,151.8000030517578,160.72999572753906,4007500,0.0,0.0,0.09786139999999999,0.0820272,0.820101,0.06377619999999999,0.0472886,736,511,225,245,88,7.0,,0.07,6.16,88,7.0,,0.07,6.16,176
2021-05-05,161.8300018310547,165.5,158.3300018310547,159.47999572753906,1789200,0.0,0.0,0.0990646,0.08040989999999999,0.820519,0.055531500000000004,0.0540645,1393,950,443,246,93,7.0,,0.07,6.510000000000002,78,7.0,,0.07,5.460000000000001,171
2021-05-06,160.86000061035156,164.72000122070312,155.60000610351562,161.00999450683594,2942800,0.0,0.0,0.0981702,0.08564680000000001,0.816185,0.036148,0.032985400000000005,2350,1580,770,247,85,7.0,,0.07,5.95,89,7.0,,0.07,6.23,174
2021-05-07,160.11000061035156,167.41000366210938,157.5,161.11000061035156,2930200,0.0,0.0,0.101002,0.0700642,0.828937,0.100651,0.0499475,1091,803,288,248,95,7.0,,0.07,6.65,78,7.0,,0.07,5.460000000000001,173
2021-05-10,161.30999755859375,161.58999633789062,143.0,143.22000122070312,4806700,0.0,0.0,0.100854,0.0825717,0.816573,0.06168819999999999,0.0464102,1130,788,342,251,92,7.0,,0.07,6.44,77,8.0,,0.08,6.16,169
2021-05-11,137.0,150.5,136.5,146.9199981689453,4684600,0.0,0.0,0.10543599999999999,0.0720495,0.8225110000000001,0.08091060000000001,0.0419022,1233,900,333,252,84,7.0,,0.07,5.880000000000001,85,8.0,,0.08,6.8,169
2021-05-12,145.6999969482422,150.5,142.22999572753906,144.7899932861328,2731500,0.0,0.0,0.106652,0.07760739999999999,0.815736,0.0748972,0.0515659,1141,831,310,253,100,7.0,,0.07,7.000000000000001,80,8.0,,0.08,6.4,180
2021-05-13,147.44000244140625,169.9499969482422,146.42999267578125,164.5,8873500,0.0,0.0,0.10622000000000001,0.0674483,0.8263280000000001,0.08681749999999999,0.06622339999999999,1749,1318,431,254,94,7.0,,0.07,6.580000000000001,100,8.0,,0.08,8.0,194
2021-05-14,160.0,166.47000122070312,156.22000122070312,159.9199981689453,4285100,0.0,0.0,0.10412,0.0743651,0.821516,0.0854666,0.0458861,1334,945,389,255,89,7.0,,0.07,6.23,90,8.0,,0.08,7.2,179
